pitch_type,game_date,player_name,batter,pitcher,events,description,zone,des,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,on_3b,on_2b,on_1b,outs_when_up,inning,at_bat_number,pitch_number,pitch_name,bat_score,fld_score,if_fielding_alignment,of_fielding_alignment
CU,6/7/2022,"Verlander, Justin",553993,434378,,swinging_strike,9,Eugenio Suarez singles on a line drive to center fielder Jose Siri.   J.P. Crawford to 2nd.,R,R,HOU,SEA,S,,,0,0,,,641487,1,4,24,1,Curveball,0,0,Infield shift,Standard
CU,6/7/2022,"Verlander, Justin",641487,434378,single,hit_into_play,5,J.P. Crawford singles on a line drive to left fielder Michael Brantley.,L,R,HOU,SEA,X,7,line_drive,1,1,,,,1,4,23,3,Curveball,0,0,Infield shift,Standard
CU,6/7/2022,"Verlander, Justin",641487,434378,,ball,11,J.P. Crawford singles on a line drive to left fielder Michael Brantley.,L,R,HOU,SEA,B,,,0,1,,,,1,4,23,2,Curveball,0,0,Infield shift,Standard
FF,6/7/2022,"Verlander, Justin",641487,434378,,called_strike,3,J.P. Crawford singles on a line drive to left fielder Michael Brantley.,L,R,HOU,SEA,S,,,0,0,,,,1,4,23,1,4-Seam Fastball,0,0,Infield shift,Standard
SL,6/7/2022,"Verlander, Justin",677594,434378,strikeout,swinging_strike,9,Julio Rodriguez strikes out swinging.,R,R,HOU,SEA,S,2,,1,2,,,,0,4,22,4,Slider,0,0,Infield shift,Standard
SL,6/7/2022,"Verlander, Justin",677594,434378,,ball,14,Julio Rodriguez strikes out swinging.,R,R,HOU,SEA,B,,,0,2,,,,0,4,22,3,Slider,0,0,Infield shift,Standard
CU,6/7/2022,"Verlander, Justin",677594,434378,,swinging_strike,8,Julio Rodriguez strikes out swinging.,R,R,HOU,SEA,S,,,0,1,,,,0,4,22,2,Curveball,0,0,Infield shift,Standard
FF,6/7/2022,"Verlander, Justin",677594,434378,,called_strike,8,Julio Rodriguez strikes out swinging.,R,R,HOU,SEA,S,,,0,0,,,,0,4,22,1,4-Seam Fastball,0,0,Standard,Standard
FF,6/7/2022,"Verlander, Justin",664034,434378,field_out,hit_into_play,2,Ty France lines out to center fielder Jose Siri.,R,R,HOU,SEA,X,8,line_drive,1,0,,,663728,2,3,18,2,4-Seam Fastball,0,0,Standard,Standard
FF,6/7/2022,"Verlander, Justin",664034,434378,,ball,12,Ty France lines out to center fielder Jose Siri.,R,R,HOU,SEA,B,,,0,0,,,663728,2,3,18,1,4-Seam Fastball,0,0,Standard,Standard
CU,6/7/2022,"Verlander, Justin",608385,434378,strikeout,swinging_strike,4,Jesse Winker strikes out swinging.,L,R,HOU,SEA,S,2,,0,2,,,663728,1,3,17,3,Curveball,0,0,Infield shift,Standard
CU,6/7/2022,"Verlander, Justin",608385,434378,,called_strike,6,Jesse Winker strikes out swinging.,L,R,HOU,SEA,S,,,0,1,,,663728,1,3,17,2,Curveball,0,0,Infield shift,Standard
FF,6/7/2022,"Verlander, Justin",608385,434378,,foul,2,Jesse Winker strikes out swinging.,L,R,HOU,SEA,S,,,0,0,,,663728,1,3,17,1,4-Seam Fastball,0,0,Infield shift,Standard
FF,6/7/2022,"Verlander, Justin",663728,434378,walk,ball,14,Cal Raleigh walks.,L,R,HOU,SEA,B,,,3,1,,,,1,3,16,5,4-Seam Fastball,0,0,Infield shift,Standard
FF,6/7/2022,"Verlander, Justin",663728,434378,,ball,13,Cal Raleigh walks.,L,R,HOU,SEA,B,,,2,1,,,,1,3,16,4,4-Seam Fastball,0,0,Infield shift,Standard
FF,6/7/2022,"Verlander, Justin",663728,434378,,called_strike,13,Cal Raleigh walks.,L,R,HOU,SEA,S,,,2,0,,,,1,3,16,3,4-Seam Fastball,0,0,Infield shift,Standard
FF,6/7/2022,"Verlander, Justin",663728,434378,,ball,13,Cal Raleigh walks.,L,R,HOU,SEA,B,,,1,0,,,,1,3,16,2,4-Seam Fastball,0,0,Infield shift,Standard
CU,6/7/2022,"Verlander, Justin",663728,434378,,ball,7,Cal Raleigh walks.,L,R,HOU,SEA,B,,,0,0,,,,1,3,16,1,Curveball,0,0,Infield shift,Standard
SL,6/7/2022,"Verlander, Justin",666211,434378,strikeout,swinging_strike_blocked,14,Taylor Trammell strikes out swinging.,L,R,HOU,SEA,S,2,,1,2,,,,0,3,15,4,Slider,0,0,Infield shift,Standard
SL,6/7/2022,"Verlander, Justin",666211,434378,,swinging_strike,14,Taylor Trammell strikes out swinging.,L,R,HOU,SEA,S,,,1,1,,,,0,3,15,3,Slider,0,0,Infield shift,Standard
SL,6/7/2022,"Verlander, Justin",666211,434378,,swinging_strike,14,Taylor Trammell strikes out swinging.,L,R,HOU,SEA,S,,,1,0,,,,0,3,15,2,Slider,0,0,Infield shift,Standard
CU,6/7/2022,"Verlander, Justin",666211,434378,,ball,14,Taylor Trammell strikes out swinging.,L,R,HOU,SEA,B,,,0,0,,,,0,3,15,1,Curveball,0,0,Infield shift,Standard
SL,6/7/2022,"Verlander, Justin",647351,434378,field_out,hit_into_play,6,Abraham Toro pops out to first baseman Yuli Gurriel.,L,R,HOU,SEA,X,3,popup,1,1,,,624428,2,2,11,3,Slider,0,0,Infield shift,Standard
CU,6/7/2022,"Verlander, Justin",647351,434378,,called_strike,1,Abraham Toro pops out to first baseman Yuli Gurriel.,L,R,HOU,SEA,S,,,1,0,,,624428,2,2,11,2,Curveball,0,0,Infield shift,Standard
CU,6/7/2022,"Verlander, Justin",647351,434378,,ball,13,Abraham Toro pops out to first baseman Yuli Gurriel.,L,R,HOU,SEA,B,,,0,0,,,624428,2,2,11,1,Curveball,0,0,Infield shift,Standard
FF,6/7/2022,"Verlander, Justin",624428,434378,single,hit_into_play,6,Adam Frazier singles on a sharp line drive to right fielder Kyle Tucker.,L,R,HOU,SEA,X,9,line_drive,2,1,,,,2,2,10,4,4-Seam Fastball,0,0,Infield shift,Standard
SL,6/7/2022,"Verlander, Justin",624428,434378,,ball,6,Adam Frazier singles on a sharp line drive to right fielder Kyle Tucker.,L,R,HOU,SEA,B,,,1,1,,,,2,2,10,3,Slider,0,0,Infield shift,Standard
SL,6/7/2022,"Verlander, Justin",624428,434378,,called_strike,2,Adam Frazier singles on a sharp line drive to right fielder Kyle Tucker.,L,R,HOU,SEA,S,,,1,0,,,,2,2,10,2,Slider,0,0,Infield shift,Standard
CU,6/7/2022,"Verlander, Justin",624428,434378,,ball,14,Adam Frazier singles on a sharp line drive to right fielder Kyle Tucker.,L,R,HOU,SEA,B,,,0,0,,,,2,2,10,1,Curveball,0,0,Infield shift,Standard
FF,6/7/2022,"Verlander, Justin",553993,434378,field_out,hit_into_play,6,Eugenio Suarez flies out to right fielder Kyle Tucker.,R,R,HOU,SEA,X,9,fly_ball,2,2,,,,1,2,9,5,4-Seam Fastball,0,0,Infield shift,Standard
FF,6/7/2022,"Verlander, Justin",553993,434378,,foul,8,Eugenio Suarez flies out to right fielder Kyle Tucker.,R,R,HOU,SEA,S,,,2,1,,,,1,2,9,4,4-Seam Fastball,0,0,Infield shift,Standard
FF,6/7/2022,"Verlander, Justin",553993,434378,,ball,14,Eugenio Suarez flies out to right fielder Kyle Tucker.,R,R,HOU,SEA,B,,,1,1,,,,1,2,9,3,4-Seam Fastball,0,0,Infield shift,Standard
CU,6/7/2022,"Verlander, Justin",553993,434378,,ball,11,Eugenio Suarez flies out to right fielder Kyle Tucker.,R,R,HOU,SEA,B,,,0,1,,,,1,2,9,2,Curveball,0,0,Infield shift,Standard
FF,6/7/2022,"Verlander, Justin",553993,434378,,foul,2,Eugenio Suarez flies out to right fielder Kyle Tucker.,R,R,HOU,SEA,S,,,0,0,,,,1,2,9,1,4-Seam Fastball,0,0,Infield shift,Standard
FF,6/7/2022,"Verlander, Justin",641487,434378,field_out,hit_into_play,2,J.P. Crawford lines out to second baseman Jose Altuve.,L,R,HOU,SEA,X,4,line_drive,0,0,,,,0,2,8,1,4-Seam Fastball,0,0,Infield shift,Standard
FF,6/7/2022,"Verlander, Justin",677594,434378,field_out,hit_into_play,8,"Julio Rodriguez grounds out, shortstop Jeremy Pena to first baseman Yuli Gurriel.",R,R,HOU,SEA,X,6,ground_ball,0,0,,,,2,1,3,1,4-Seam Fastball,0,0,Standard,Standard
SL,6/7/2022,"Verlander, Justin",664034,434378,strikeout,swinging_strike,9,Ty France strikes out swinging.,R,R,HOU,SEA,S,2,,1,2,,,,1,1,2,4,Slider,0,0,Standard,Standard
FF,6/7/2022,"Verlander, Justin",664034,434378,,foul,4,Ty France strikes out swinging.,R,R,HOU,SEA,S,,,1,1,,,,1,1,2,3,4-Seam Fastball,0,0,Standard,Standard
FF,6/7/2022,"Verlander, Justin",664034,434378,,foul,12,Ty France strikes out swinging.,R,R,HOU,SEA,S,,,1,0,,,,1,1,2,2,4-Seam Fastball,0,0,Standard,Standard
FF,6/7/2022,"Verlander, Justin",664034,434378,,ball,12,Ty France strikes out swinging.,R,R,HOU,SEA,B,,,0,0,,,,1,1,2,1,4-Seam Fastball,0,0,Standard,Standard
FF,6/7/2022,"Verlander, Justin",608385,434378,field_out,hit_into_play,3,Jesse Winker flies out to second baseman Jose Altuve.,L,R,HOU,SEA,X,4,fly_ball,0,1,,,,0,1,1,2,4-Seam Fastball,0,0,Infield shift,Standard
FF,6/7/2022,"Verlander, Justin",608385,434378,,foul,6,Jesse Winker flies out to second baseman Jose Altuve.,L,R,HOU,SEA,S,,,0,0,,,,0,1,1,1,4-Seam Fastball,0,0,Infield shift,Standard
FF,6/1/2022,"Verlander, Justin",642456,434378,field_out,hit_into_play,6,Luis Barrera flies out sharply to center fielder Mauricio Dubon.,L,R,OAK,HOU,X,8,fly_ball,0,0,,,,2,7,54,1,4-Seam Fastball,3,1,Standard,Standard
CU,6/1/2022,"Verlander, Justin",542194,434378,home_run,hit_into_play,6,Christian Bethancourt homers (1) on a fly ball to center field.   Elvis Andrus scores.,R,R,OAK,HOU,X,,fly_ball,0,0,,462101,,2,7,53,1,Curveball,1,1,Standard,Standard
FF,6/1/2022,"Verlander, Justin",462101,434378,double,hit_into_play,11,Elvis Andrus doubles (12) on a ground ball to left fielder Chas McCormick.   Chad Pinder scores.,R,R,OAK,HOU,X,7,ground_ball,1,1,,,640461,2,7,52,3,4-Seam Fastball,0,1,Standard,Standard
FF,6/1/2022,"Verlander, Justin",462101,434378,,ball,8,Elvis Andrus doubles (12) on a ground ball to left fielder Chas McCormick.   Chad Pinder scores.,R,R,OAK,HOU,B,,,0,1,,,640461,2,7,52,2,4-Seam Fastball,0,1,Standard,Standard
CU,6/1/2022,"Verlander, Justin",462101,434378,,called_strike,12,Elvis Andrus doubles (12) on a ground ball to left fielder Chas McCormick.   Chad Pinder scores.,R,R,OAK,HOU,S,,,0,0,,,640461,2,7,52,1,Curveball,0,1,Standard,Standard
SL,6/1/2022,"Verlander, Justin",664913,434378,strikeout,swinging_strike,1,Seth Brown strikes out swinging.,L,R,OAK,HOU,S,2,,1,2,,,640461,1,7,51,4,Slider,0,1,Infield shift,Standard
SL,6/1/2022,"Verlander, Justin",664913,434378,,swinging_strike,9,Seth Brown strikes out swinging.,L,R,OAK,HOU,S,,,1,1,,,640461,1,7,51,3,Slider,0,1,Infield shift,Standard
SL,6/1/2022,"Verlander, Justin",664913,434378,,foul,9,Seth Brown strikes out swinging.,L,R,OAK,HOU,S,,,1,0,,,640461,1,7,51,2,Slider,0,1,Infield shift,Standard
SL,6/1/2022,"Verlander, Justin",664913,434378,,ball,3,Seth Brown strikes out swinging.,L,R,OAK,HOU,B,,,0,0,,,640461,1,7,51,1,Slider,0,1,Infield shift,Standard
SL,6/1/2022,"Verlander, Justin",640461,434378,walk,ball,12,Chad Pinder walks.,R,R,OAK,HOU,B,,,3,2,,,,1,7,50,6,Slider,0,1,Standard,Standard
SL,6/1/2022,"Verlander, Justin",640461,434378,,swinging_strike,9,Chad Pinder walks.,R,R,OAK,HOU,S,,,3,1,,,,1,7,50,5,Slider,0,1,Standard,Standard
SL,6/1/2022,"Verlander, Justin",640461,434378,,ball,12,Chad Pinder walks.,R,R,OAK,HOU,B,,,2,1,,,,1,7,50,4,Slider,0,1,Standard,Standard
FF,6/1/2022,"Verlander, Justin",640461,434378,,ball,11,Chad Pinder walks.,R,R,OAK,HOU,B,,,1,1,,,,1,7,50,3,4-Seam Fastball,0,1,Standard,Standard
FF,6/1/2022,"Verlander, Justin",640461,434378,,ball,11,Chad Pinder walks.,R,R,OAK,HOU,B,,,0,1,,,,1,7,50,2,4-Seam Fastball,0,1,Standard,Standard
FF,6/1/2022,"Verlander, Justin",640461,434378,,foul,13,Chad Pinder walks.,R,R,OAK,HOU,S,,,0,0,,,,1,7,50,1,4-Seam Fastball,0,1,Standard,Standard
SL,6/1/2022,"Verlander, Justin",657656,434378,field_out,hit_into_play,4,"Ramon Laureano grounds out, third baseman Alex Bregman to first baseman Aledmys Diaz.",R,R,OAK,HOU,X,5,ground_ball,0,0,,,,0,7,49,1,Slider,0,1,Standard,Standard
CU,6/1/2022,"Verlander, Justin",643393,434378,field_out,hit_into_play,5,"Tony Kemp grounds out, second baseman Jose Altuve to first baseman Aledmys Diaz.",L,R,OAK,HOU,X,4,ground_ball,1,2,,,,2,6,45,4,Curveball,0,1,Infield shift,Strategic
CU,6/1/2022,"Verlander, Justin",643393,434378,,swinging_strike,6,"Tony Kemp grounds out, second baseman Jose Altuve to first baseman Aledmys Diaz.",L,R,OAK,HOU,S,,,1,1,,,,2,6,45,3,Curveball,0,1,Infield shift,Strategic
CU,6/1/2022,"Verlander, Justin",643393,434378,,called_strike,6,"Tony Kemp grounds out, second baseman Jose Altuve to first baseman Aledmys Diaz.",L,R,OAK,HOU,S,,,1,0,,,,2,6,45,2,Curveball,0,1,Infield shift,Standard
CU,6/1/2022,"Verlander, Justin",643393,434378,,ball,11,"Tony Kemp grounds out, second baseman Jose Altuve to first baseman Aledmys Diaz.",L,R,OAK,HOU,B,,,0,0,,,,2,6,45,1,Curveball,0,1,Infield shift,Standard
SL,6/1/2022,"Verlander, Justin",665506,434378,strikeout,swinging_strike,9,Cristian Pache strikes out swinging.,R,R,OAK,HOU,S,2,,2,2,,,,1,6,44,5,Slider,0,1,Standard,Standard
SL,6/1/2022,"Verlander, Justin",665506,434378,,ball,14,Cristian Pache strikes out swinging.,R,R,OAK,HOU,B,,,1,2,,,,1,6,44,4,Slider,0,1,Standard,Standard
SL,6/1/2022,"Verlander, Justin",665506,434378,,swinging_strike,6,Cristian Pache strikes out swinging.,R,R,OAK,HOU,S,,,1,1,,,,1,6,44,3,Slider,0,1,Standard,Standard
SL,6/1/2022,"Verlander, Justin",665506,434378,,swinging_strike,9,Cristian Pache strikes out swinging.,R,R,OAK,HOU,S,,,1,0,,,,1,6,44,2,Slider,0,1,Standard,Standard
FF,6/1/2022,"Verlander, Justin",665506,434378,,ball,12,Cristian Pache strikes out swinging.,R,R,OAK,HOU,B,,,0,0,,,,1,6,44,1,4-Seam Fastball,0,1,Standard,Standard
FF,6/1/2022,"Verlander, Justin",675656,434378,field_out,hit_into_play,11,Kevin Smith pops out to first baseman Aledmys Diaz in foul territory.,R,R,OAK,HOU,X,3,popup,2,2,,,,0,6,43,5,4-Seam Fastball,0,1,Infield shift,Standard
FF,6/1/2022,"Verlander, Justin",675656,434378,,called_strike,9,Kevin Smith pops out to first baseman Aledmys Diaz in foul territory.,R,R,OAK,HOU,S,,,2,1,,,,0,6,43,4,4-Seam Fastball,0,1,Infield shift,Standard
CU,6/1/2022,"Verlander, Justin",675656,434378,,ball,11,Kevin Smith pops out to first baseman Aledmys Diaz in foul territory.,R,R,OAK,HOU,B,,,1,1,,,,0,6,43,3,Curveball,0,1,Infield shift,Standard
CU,6/1/2022,"Verlander, Justin",675656,434378,,ball,12,Kevin Smith pops out to first baseman Aledmys Diaz in foul territory.,R,R,OAK,HOU,B,,,0,1,,,,0,6,43,2,Curveball,0,1,Infield shift,Standard
FF,6/1/2022,"Verlander, Justin",675656,434378,,swinging_strike,2,Kevin Smith pops out to first baseman Aledmys Diaz in foul territory.,R,R,OAK,HOU,S,,,0,0,,,,0,6,43,1,4-Seam Fastball,0,1,Infield shift,Standard
FF,6/1/2022,"Verlander, Justin",642456,434378,field_out,hit_into_play,8,Luis Barrera flies out to left fielder Chas McCormick in foul territory.,L,R,OAK,HOU,X,7,fly_ball,0,0,,,,2,5,38,1,4-Seam Fastball,0,1,Standard,Standard
FF,6/1/2022,"Verlander, Justin",542194,434378,field_out,hit_into_play,13,Christian Bethancourt flies out to right fielder Kyle Tucker.,R,R,OAK,HOU,X,9,fly_ball,1,2,,,,1,5,37,4,4-Seam Fastball,0,1,Standard,Standard
FF,6/1/2022,"Verlander, Justin",542194,434378,,foul,5,Christian Bethancourt flies out to right fielder Kyle Tucker.,R,R,OAK,HOU,S,,,1,1,,,,1,5,37,3,4-Seam Fastball,0,1,Standard,Standard
SL,6/1/2022,"Verlander, Justin",542194,434378,,ball,14,Christian Bethancourt flies out to right fielder Kyle Tucker.,R,R,OAK,HOU,B,,,0,1,,,,1,5,37,2,Slider,0,1,Standard,Standard
FF,6/1/2022,"Verlander, Justin",542194,434378,,foul,2,Christian Bethancourt flies out to right fielder Kyle Tucker.,R,R,OAK,HOU,S,,,0,0,,,,1,5,37,1,4-Seam Fastball,0,1,Standard,Standard
SL,6/1/2022,"Verlander, Justin",462101,434378,field_out,hit_into_play,12,Elvis Andrus lines out to right fielder Kyle Tucker.,R,R,OAK,HOU,X,9,line_drive,1,2,,,,0,5,36,4,Slider,0,1,Standard,Standard
FF,6/1/2022,"Verlander, Justin",462101,434378,,foul,11,Elvis Andrus lines out to right fielder Kyle Tucker.,R,R,OAK,HOU,S,,,1,1,,,,0,5,36,3,4-Seam Fastball,0,1,Standard,Standard
FF,6/1/2022,"Verlander, Justin",462101,434378,,ball,13,Elvis Andrus lines out to right fielder Kyle Tucker.,R,R,OAK,HOU,B,,,0,1,,,,0,5,36,2,4-Seam Fastball,0,1,Standard,Standard
CU,6/1/2022,"Verlander, Justin",462101,434378,,called_strike,1,Elvis Andrus lines out to right fielder Kyle Tucker.,R,R,OAK,HOU,S,,,0,0,,,,0,5,36,1,Curveball,0,1,Standard,Standard
SL,6/1/2022,"Verlander, Justin",664913,434378,field_out,hit_into_play,3,Seth Brown pops out to third baseman Alex Bregman.,L,R,OAK,HOU,X,5,popup,0,1,,,,2,4,32,2,Slider,0,1,Infield shift,Standard
FF,6/1/2022,"Verlander, Justin",664913,434378,,called_strike,7,Seth Brown pops out to third baseman Alex Bregman.,L,R,OAK,HOU,S,,,0,0,,,,2,4,32,1,4-Seam Fastball,0,1,Infield shift,Standard
FF,6/1/2022,"Verlander, Justin",640461,434378,field_out,hit_into_play,6,Chad Pinder flies out sharply to right fielder Kyle Tucker.,R,R,OAK,HOU,X,9,fly_ball,2,1,,,,1,4,31,4,4-Seam Fastball,0,1,Standard,Standard
SL,6/1/2022,"Verlander, Justin",640461,434378,,ball,14,Chad Pinder flies out sharply to right fielder Kyle Tucker.,R,R,OAK,HOU,B,,,1,1,,,,1,4,31,3,Slider,0,1,Standard,Standard
SL,6/1/2022,"Verlander, Justin",640461,434378,,ball,14,Chad Pinder flies out sharply to right fielder Kyle Tucker.,R,R,OAK,HOU,B,,,0,1,,,,1,4,31,2,Slider,0,1,Standard,Standard
FF,6/1/2022,"Verlander, Justin",640461,434378,,foul,12,Chad Pinder flies out sharply to right fielder Kyle Tucker.,R,R,OAK,HOU,S,,,0,0,,,,1,4,31,1,4-Seam Fastball,0,1,Standard,Standard
SL,6/1/2022,"Verlander, Justin",657656,434378,field_out,hit_into_play,6,Ramon Laureano flies out to right fielder Kyle Tucker in foul territory.,R,R,OAK,HOU,X,9,fly_ball,1,1,,,,0,4,30,3,Slider,0,1,Standard,Standard
CU,6/1/2022,"Verlander, Justin",657656,434378,,called_strike,6,Ramon Laureano flies out to right fielder Kyle Tucker in foul territory.,R,R,OAK,HOU,S,,,1,0,,,,0,4,30,2,Curveball,0,1,Standard,Standard
CU,6/1/2022,"Verlander, Justin",657656,434378,,ball,12,Ramon Laureano flies out to right fielder Kyle Tucker in foul territory.,R,R,OAK,HOU,B,,,0,0,,,,0,4,30,1,Curveball,0,1,Standard,Standard
CU,6/1/2022,"Verlander, Justin",643393,434378,field_out,hit_into_play,7,Tony Kemp grounds out to first baseman Aledmys Diaz.,L,R,OAK,HOU,X,3,ground_ball,1,2,642456,,,2,3,25,5,Curveball,0,1,Infield shift,Strategic
CU,6/1/2022,"Verlander, Justin",643393,434378,,ball,14,Tony Kemp grounds out to first baseman Aledmys Diaz.,L,R,OAK,HOU,B,,,0,2,642456,,,2,3,25,4,Curveball,0,1,Infield shift,Strategic
FF,6/1/2022,"Verlander, Justin",643393,434378,,foul,11,Tony Kemp grounds out to first baseman Aledmys Diaz.,L,R,OAK,HOU,S,,,0,2,642456,,,2,3,25,3,4-Seam Fastball,0,1,Infield shift,Standard
SL,6/1/2022,"Verlander, Justin",643393,434378,,foul,5,Tony Kemp grounds out to first baseman Aledmys Diaz.,L,R,OAK,HOU,S,,,0,1,642456,,,2,3,25,2,Slider,0,1,Infield shift,Standard
FF,6/1/2022,"Verlander, Justin",643393,434378,,foul,3,Tony Kemp grounds out to first baseman Aledmys Diaz.,L,R,OAK,HOU,S,,,0,0,642456,,,2,3,25,1,4-Seam Fastball,0,1,Infield shift,Standard
FF,6/1/2022,"Verlander, Justin",665506,434378,grounded_into_double_play,hit_into_play,5,"Cristian Pache grounds into a double play, shortstop Jeremy Pena to second baseman Jose Altuve to first baseman Aledmys Diaz.   Luis Barrera to 3rd.    Kevin Smith out at 2nd.    Cristian Pache out at 1st.",R,R,OAK,HOU,X,6,ground_ball,0,0,,642456,675656,0,3,24,1,4-Seam Fastball,0,1,Strategic,Standard
FF,6/1/2022,"Verlander, Justin",675656,434378,walk,ball,14,Kevin Smith walks.   Luis Barrera to 2nd.,R,R,OAK,HOU,B,,,3,1,,,642456,0,3,23,5,4-Seam Fastball,0,1,Standard,Standard
FF,6/1/2022,"Verlander, Justin",675656,434378,,ball,11,Kevin Smith walks.   Luis Barrera to 2nd.,R,R,OAK,HOU,B,,,2,1,,,642456,0,3,23,4,4-Seam Fastball,0,1,Standard,Standard
FF,6/1/2022,"Verlander, Justin",675656,434378,,ball,12,Kevin Smith walks.   Luis Barrera to 2nd.,R,R,OAK,HOU,B,,,1,1,,,642456,0,3,23,3,4-Seam Fastball,0,1,Standard,Standard
FF,6/1/2022,"Verlander, Justin",675656,434378,,called_strike,12,Kevin Smith walks.   Luis Barrera to 2nd.,R,R,OAK,HOU,S,,,1,0,,,642456,0,3,23,2,4-Seam Fastball,0,1,Standard,Standard
FF,6/1/2022,"Verlander, Justin",675656,434378,,ball,12,Kevin Smith walks.   Luis Barrera to 2nd.,R,R,OAK,HOU,B,,,0,0,,,642456,0,3,23,1,4-Seam Fastball,0,1,Standard,Standard
FF,6/1/2022,"Verlander, Justin",642456,434378,hit_by_pitch,hit_by_pitch,12,Luis Barrera hit by pitch.,L,R,OAK,HOU,B,,,2,2,,,,0,3,22,7,4-Seam Fastball,0,1,Standard,Standard
FF,6/1/2022,"Verlander, Justin",642456,434378,,foul,4,Luis Barrera hit by pitch.,L,R,OAK,HOU,S,,,2,2,,,,0,3,22,6,4-Seam Fastball,0,1,Standard,Standard
FF,6/1/2022,"Verlander, Justin",642456,434378,,foul,6,Luis Barrera hit by pitch.,L,R,OAK,HOU,S,,,2,2,,,,0,3,22,5,4-Seam Fastball,0,1,Standard,Standard
FF,6/1/2022,"Verlander, Justin",642456,434378,,ball,11,Luis Barrera hit by pitch.,L,R,OAK,HOU,B,,,1,2,,,,0,3,22,4,4-Seam Fastball,0,1,Standard,Standard
FF,6/1/2022,"Verlander, Justin",642456,434378,,foul_tip,2,Luis Barrera hit by pitch.,L,R,OAK,HOU,S,,,1,1,,,,0,3,22,3,4-Seam Fastball,0,1,Standard,Standard
FF,6/1/2022,"Verlander, Justin",642456,434378,,ball,11,Luis Barrera hit by pitch.,L,R,OAK,HOU,B,,,0,1,,,,0,3,22,2,4-Seam Fastball,0,1,Standard,Standard
FF,6/1/2022,"Verlander, Justin",642456,434378,,called_strike,1,Luis Barrera hit by pitch.,L,R,OAK,HOU,S,,,0,0,,,,0,3,22,1,4-Seam Fastball,0,1,Standard,Standard
SL,6/1/2022,"Verlander, Justin",542194,434378,strikeout,swinging_strike,14,Christian Bethancourt strikes out swinging.,R,R,OAK,HOU,S,2,,0,2,,,,2,2,15,3,Slider,0,0,Standard,Standard
FF,6/1/2022,"Verlander, Justin",542194,434378,,swinging_strike,3,Christian Bethancourt strikes out swinging.,R,R,OAK,HOU,S,,,0,1,,,,2,2,15,2,4-Seam Fastball,0,0,Standard,Standard
FF,6/1/2022,"Verlander, Justin",542194,434378,,swinging_strike,6,Christian Bethancourt strikes out swinging.,R,R,OAK,HOU,S,,,0,0,,,,2,2,15,1,4-Seam Fastball,0,0,Standard,Standard
FF,6/1/2022,"Verlander, Justin",462101,434378,field_out,hit_into_play,3,Elvis Andrus flies out to right fielder Kyle Tucker.,R,R,OAK,HOU,X,9,fly_ball,1,0,,,,1,2,14,2,4-Seam Fastball,0,0,Standard,Standard
FF,6/1/2022,"Verlander, Justin",462101,434378,,ball,12,Elvis Andrus flies out to right fielder Kyle Tucker.,R,R,OAK,HOU,B,,,0,0,,,,1,2,14,1,4-Seam Fastball,0,0,Standard,Standard
SL,6/1/2022,"Verlander, Justin",664913,434378,strikeout,swinging_strike,14,Seth Brown strikes out swinging.,L,R,OAK,HOU,S,2,,2,2,,,,0,2,13,6,Slider,0,0,Infield shift,Standard
FF,6/1/2022,"Verlander, Justin",664913,434378,,foul,11,Seth Brown strikes out swinging.,L,R,OAK,HOU,S,,,2,2,,,,0,2,13,5,4-Seam Fastball,0,0,Infield shift,Standard
FF,6/1/2022,"Verlander, Justin",664913,434378,,foul,7,Seth Brown strikes out swinging.,L,R,OAK,HOU,S,,,2,1,,,,0,2,13,4,4-Seam Fastball,0,0,Infield shift,Standard
CH,6/1/2022,"Verlander, Justin",664913,434378,,ball,13,Seth Brown strikes out swinging.,L,R,OAK,HOU,B,,,1,1,,,,0,2,13,3,Changeup,0,0,Infield shift,Standard
